study_no,reference,lat,long,data_type,study_age,reps,checkcrop,cropseq_simp,rotlength_simp,speciesno_simp,bio_simp,den_simp,cropseq_div,rotlength_div,speciesno_div,bio_div,den_div,sys_tillage,sys_weedmgmt,weedmsmt_unit,peren_divYN,fallow_simpYN,PISD_diff,PICV_diff
49,"Taa et al., 2004",8.019806,39.160252,RM,10,3,W,W,1,1,138,NA,Fa-W-W,3,2,67,NA,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,5,3,W,W,1,1,NA,11.4,Fa-W-W,3,2,NA,3.26,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,6,3,W,W,1,1,NA,11.5,Fa-W-W,3,2,NA,7.85,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,8,3,W,W,1,1,NA,247,Fa-W-W,3,2,NA,73.5,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,5,3,W,W,1,1,NA,103.5,Fa-W-W,3,2,NA,57.9,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,6,3,W,W,1,1,NA,163.6,Fa-W-W,3,2,NA,30.6,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,7,3,W,W,1,1,NA,36.1,Fa-W-W,3,2,NA,6.42,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,8,3,W,W,1,1,NA,239.8,Fa-W-W,3,2,NA,127.2,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,10,3,W,W,1,1,224.5,NA,Fa-W-W,3,2,197.1,NA,IC,herbicides,single species,N,N,0,0
49,"Taa et al., 2004",7.106247,39.200667,RM,10,3,W,W,1,1,200.8,NA,Fa-W-W,3,2,161.8,NA,IC,herbicides,single species,N,N,0,0
50,"VanGessel et al., 2004",39.179746,-76.182421,LAST,6,4,M,M,1,1,NA,96,Sb-M,2,2,NA,87,IC,herbicides,community,N,N,7.0710678118654755,0.3928371006591931
50,"VanGessel et al., 2004",39.179746,-76.182421,LAST,6,4,M,M,1,1,NA,96,W/Sb-M,2,3,NA,81,IC,herbicides,community,N,N,8.717797887081348,0.726483157256779
50,"VanGessel et al., 2004",39.179746,-76.182421,LAST,6,4,M,M,1,1,NA,96,Sb-W-M,3,3,NA,64,IC,herbicides,community,N,N,6.557438524302,0.5464532103585
51,"White et al., 2004",38.879959,-99.327116,RM,21,4,W,F-W,2,1,NA,19,So-F-W,3,3,NA,19,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,21,4,W,F-W,2,1,NA,19,So-Su-F-W,4,4,NA,19,tilled,herbicides,single species,N,Y,3,0.1875
51,"White et al., 2004",38.879959,-99.327116,RM,22,4,W,F-W,2,1,NA,36,So-F-W,3,3,NA,23,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,22,4,W,F-W,2,1,NA,36,So-Su-F-W,4,4,NA,19,tilled,herbicides,single species,N,Y,3,0.1875
51,"White et al., 2004",38.879959,-99.327116,RM,23,4,W,F-W,2,1,NA,0,So-F-W,3,3,NA,11,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,23,4,W,F-W,2,1,NA,0,So-Su-F-W,4,4,NA,11,tilled,herbicides,single species,N,Y,3,0.1875
51,"White et al., 2004",38.879959,-99.327116,RM,24,4,W,F-W,2,1,NA,47,So-F-W,3,3,NA,42,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,24,4,W,F-W,2,1,NA,47,So-Su-F-W,4,4,NA,47,tilled,herbicides,single species,N,Y,3,0.1875
51,"White et al., 2004",38.879959,-99.327116,RM,25,4,W,F-W,2,1,NA,36,So-F-W,3,3,NA,29,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,25,4,W,F-W,2,1,NA,36,So-Su-F-W,4,4,NA,27,tilled,herbicides,single species,N,Y,3,0.1875
51,"White et al., 2004",38.879959,-99.327116,RM,26,4,W,F-W,2,1,NA,1,So-F-W,3,3,NA,1,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,26,4,W,F-W,2,1,NA,1,So-Su-F-W,4,4,NA,1,tilled,herbicides,single species,N,Y,3,0.1875
51,"White et al., 2004",38.879959,-99.327116,RM,27,4,W,F-W,2,1,NA,103,So-F-W,3,3,NA,1,tilled,herbicides,single species,N,Y,1.4142135623730951,0.07856742013183862
51,"White et al., 2004",38.879959,-99.327116,RM,27,4,W,F-W,2,1,NA,103,So-Su-F-W,4,4,NA,1,tilled,herbicides,single species,N,Y,3,0.1875
52,"Wozniak and Soroka, 2015",51.30387,23.613546,LAST,3,4,Tr,Tr,1,1,19.5,18.9,Po-Tr-Fp-Tr,4,3,15.8,16.2,tilled,mechanical,community,N,N,8.082903768654761,0.6735753140545634
52,"Wozniak and Soroka, 2015",51.30387,23.613546,LAST,8,4,Tr,Tr,1,1,20.4,48.8,Po-Tr-Fp-Tr,4,3,17.1,33.1,tilled,mechanical,community,N,N,8.082903768654761,0.6735753140545634
52,"Wozniak and Soroka, 2015",51.30387,23.613546,LAST,13,4,sTr,sTr,1,1,54.1,49.9,Po-sTr-Fp-sTr,4,3,39.5,21.5,tilled,mechanical,community,N,N,6,0.6666666666666666
52,"Wozniak and Soroka, 2015",51.30387,23.613546,LAST,18,4,W,W,1,1,25.3,30.9,Po-W-Fp-W,4,3,20.2,25,tilled,mechanical,community,N,N,8.082903768654761,0.6735753140545634
52,"Wozniak and Soroka, 2015",51.30387,23.613546,LAST,23,4,sW,sW,1,1,16.1,26.9,Fp-sW-Fp-sW,2,2,11.8,16.5,tilled,mechanical,community,N,N,6,0.6666666666666666
52,"Wozniak and Soroka, 2015",51.30387,23.613546,LAST,28,4,sW,sW,1,1,16.5,19.3,Fp-sW-Fp-sW,2,2,16.8,21.5,tilled,mechanical,community,N,N,6,0.6666666666666666
53,"Wozniak, 2003",51.295943,23.619321,AVG,3.5,4,sB,sB,1,1,30.5,101,Po-sB,2,2,24.5,93,tilled,mechanical,community,N,N,0,0
53,"Wozniak, 2003",51.295943,23.619321,AVG,3.5,4,sB,sB,1,1,30.5,101,Fp-sB,2,2,20.3,56,tilled,mechanical,community,N,N,0,0
53,"Wozniak, 2003",51.295943,23.619321,AVG,3.5,4,sB,sB,1,1,10.9,56,Po-sB,2,2,10.9,53,tilled,herbicides,community,N,N,0,0
53,"Wozniak, 2003",51.295943,23.619321,AVG,3.5,4,sB,sB,1,1,10.9,56,Fp-sB,2,2,14.3,32,tilled,herbicides,community,N,N,0,0
54,"Young et al., 1996",46.726104,-117.153548,RM,3,4,W,W,1,1,NA,60,sB-Fp-W,3,3,NA,1,IC,herbicides,community,N,N,7.54983443527075,0.6291528696058958
54,"Young et al., 1996",46.726104,-117.153548,RM,6,4,W,W,1,1,NA,128,sB-Fp-W,3,3,NA,19,IC,herbicides,community,N,N,7.54983443527075,0.6291528696058958
54,"Young et al., 1996",46.726104,-117.153548,AVG,3.5,4,W,W,1,1,NA,19,sB-Fp-W,3,3,NA,27,tilled,herbicides,community,N,N,7.54983443527075,0.6291528696058958
54,"Young et al., 1996",46.726104,-117.153548,AVG,3.5,4,W,W,1,1,NA,64,sB-Fp-W,3,3,NA,53,tilled,herbicides,community,N,N,7.54983443527075,0.6291528696058958
